41,-18;
-1,-7;
16,7;
23,-20;
1,-18;
18,-17;
-4,5;
-3,9;
9,14;
20,11;
0,-6;
16,-28;
38,-13;
-15,14;
3,-9;
27,-10;
-6,-35;
1,-28;
-13,-14;
20,1;
55,9;
-12,-33;
11,7;
18,-4;
5,-40;
16,-3;
-6,-13;
25,-6;
-9,6;
-26,-27;
7,-20;
-32,14;
2,18;
7,-22;
-39,-21;
5,10;
23,-19;
14,-23;
2,4;
-7,1;
4,-27;
-9,-18;
-4,-31;
12,-47;
7,12;
-8,22;
5,-7;
17,-22;
-2,-9;
21,1;
38,-17;
-2,-5;
11,-6;
10,-51;
-36,-39;
-12,-25;
-23,-23;
-48,11;
7,11;
12,11;
4,1;
2,-11;
3,-17;
20,15;
-43,17;
-11,-41;
30,-2;
-10,-8;
22,-21;
20,-2;
-9,-26;
-15,-11;
-22,-15;
-12,9;
-5,-2;
25,-2;
11,3;
-19,-14;
21,23;
23,-22;
14,-18;
-8,11;
-2,-12;
18,17;
-7,-17;
-14,-27;
-27,13;
2,1;
0,5;
-18,-30;
14,-40;
-1,5;
-1,11;
27,-14;
-2,7;
-14,18;
-6,-13;
-19,-27;
15,-18;
-28,21;
-15,6;
45,10;
-8,-8;
16,-26;
15,10;
-20,-9;
13,-6;
11,1;
8,10;
-7,0;
-18,12;
-6,39;
-4,-15;
13,-32;
-2,-21;
-15,-20;
-19,-11;
-14,-6;
-15,-2;
-17,-14;
9,-2;
-9,-4;
-17,-1;
-16,44;
-10,14;
8,-8;
31,9;
14,-34;
-21,-13;
17,-1;
-14,-36;
-2,-8;
34,-22;
6,-22;
-6,10;
-7,-22;
8,-20;
-17,20;
10,-25;
29,-27;
-3,-8;
21,-29;
15,-6;
-10,9;
44,-9;
26,-32;
-13,-34;
6,-13;
4,12;
-6,10;
15,16;
17,-31;
-40,-11;
-17,8;
4,-21;
5,18;
11,-16;
10,-27;
2,-3;
-15,20;
7,18;
-18,-35;
-37,-5;
-26,5;
-6,-6;
14,7;
-5,-28;
16,-46;
6,-9;
-21,10;
-8,-24;
-25,13;
11,11;
22,-9;
-22,17;
-16,-4;
3,2;
17,-13;
5,-15;
21,-3;
18,-9;
-12,-20;
-7,6;
-1,-1;
7,-59;
10,-11;
31,-13;
-12,-28;
-36,11;
3,-12;
0,-10;
-19,3;
3,-3;
10,-29;
-27,-23;
44,6;
46,-25;
-16,-3;
15,17;
-12,11;
8,17;
38,-4;
17,-20;
-13,-65;
-47,-26;
20,7;
29,-58;
21,-32;
6,11;
-12,-2;
21,-13;
-24,-19;
8,-22;
38,-11;
-8,-40;
-24,-10;
-35,27;
-6,-3;
-2,19;
-20,-3;
-1,-15;
11,10;
8,10;
-13,-9;
-19,-27;
-8,-21;
10,-19;
0,-31;
-15,-15;
-11,6;
-16,0;
-4,16;
-3,36;
6,6;
-11,-37;
-49,-24;
6,-2;
34,-16;
-16,-10;
-5,-2;
1,-22;
9,-12;
3,-18;
-22,-14;
3,-1;
-20,-41;
-12,-44;
5,-8;
15,10;
41,-4;
17,-17;
-10,-27;
-11,-20;
1,17;
8,0;
-4,-18;
6,18;
13,-23;
-38,-26;
-2,2;
17,-8;
-11,-3;
1,-11;
2,17;
0,-23;
-26,-6;
7,2;
6,-54;
-25,-4;
8,-2;
10,-2;
-1,-5;
-4,-10;
3,3;
14,-17;
7,-10;
-5,18;
1,-2;
-13,-16;
-16,34;
21,-1;
14,-25;
-11,-3;
-25,-13;
-26,-31;
-26,-8;
-16,12;
-2,-11;
7,-15;
52,-62;
10,-35;
-27,26;
34,13;
19,-22;
-19,-46;
-1,-8;
16,19;
17,2;
14,-2;
-10,-7;
-16,5;
36,18;
47,10;
-34,33;
-11,30;
16,16;
-10,-11;
30,-22;
13,-7;
0,9;
-8,11;
-11,-48;
1,-8;
-16,11;
19,-28;
6,17;
-8,9;
14,-13;
-23,-3;
-1,-5;
12,-7;
-8,-1;
-5,27;
-3,16;
18,-2;
-5,6;
-22,-7;
5,15;
3,-8;
5,-38;
-8,8;
-14,22;
10,12;
-3,-17;
-6,-13;
-3,4;
-3,-9;
5,2;
-8,-12;
-2,-17;
-19,21;
-35,24;
15,-8;
3,-7;
-12,-26;
17,-38;
-29,-3;
-10,14;
35,-21;
-17,-41;
-3,11;
-1,-2;
-20,-26;
11,-2;
16,-6;
24,2;
32,7;
13,-18;
-6,-24;
17,-20;
16,10;
-16,44;
-4,-29;
15,-39;
1,10;
-3,-26;
-22,-13;
-21,5;
8,-23;
-2,-1;
31,-15;
14,-8;
-5,31;
16,0;
-5,-16;
7,8;
-12,25;
-6,17;
-2,22;
7,-10;
2,-11;
-59,8;
-6,-46;
-4,-44;
-20,4;
17,0;
-14,-9;
5,2;
8,2;
0,0;
17,-37;
-28,8;
-16,23;
-20,-29;
-23,10;
9,7;
-19,-20;
-5,11;
-10,21;
-20,-17;
-9,-10;
-18,-9;
2,-18;
-14,-27;
-2,-5;
44,-2;
5,-45;
6,-4;
1,3;
14,-1;
33,-5;
-23,10;
3,-7;
3,-40;
-16,16;
-16,23;
11,-6;
28,-22;
-31,7;
-5,-23;
0,-46;
-2,31;
34,-6;
-41,-38;
-16,6;
31,-12;
-37,-7;
1,12;
37,1;
14,6;
31,6;
41,-42;
-10,-48;
-38,15;
-5,-19;
4,-13;
2,16;
-28,-6;
0,9;
-1,-14;
-33,13;
30,24;
28,-25;
-18,-4;
-9,12;
-15,11;
-24,7;
-10,-16;
3,2;
-7,-32;
-37,-30;
-19,14;
-10,17;
2,4;
38,-46;
-23,-23;
-25,2;
37,0;
10,12;
9,-24;
-7,-22;
0,14;
15,1;
-34,-9;
-18,8;
-12,6;
15,-21;
40,-57;
-20,-35;
-6,30;
48,-25;
-10,-47;
-10,3;
25,2;
-6,15;
19,-37;
35,3;
-2,36;
-21,-56;
-11,-16;
-9,13;
-4,-32;
4,2;
-13,2;
-44,-15;
-9,0;
16,-28;
-29,-5;
-2,10;
45,-10;
7,-26;
-3,-21;
46,-10;
3,-21;
-21,-24;
-2,-18;
-14,14;
0,-5;
11,-6;
-11,18;
-16,0;
32,-4;
3,25;
-15,29;
29,-8;
-1,-12;
9,-13;
11,-37;
-11,-28;
-16,3;
-27,-5;
4,-2;
1,4;
2,-9;
18,10;
-18,-11;
-4,-24;
37,-30;
-26,-33;
-47,11;
28,-32;
-2,-24;
-28,23;
5,-1;
-12,-17;
-3,1;
21,27;
-8,-14;
-18,6;
24,18;
18,-29;
-10,-31;
-8,-38;
2,-10;
-10,5;
-20,-6;
-16,3;
-18,-13;
-16,-25;
11,1;
22,11;
-33,-12;
-11,-30;
7,-13;
-9,-21;
18,-28;
13,-20;
22,-15;
10,5;
10,-10;
12,-1;
-21,9;
38,-14;
8,-13;
-22,-14;
40,-24;
-44,-21;
-38,4;
30,3;
-6,-3;
-4,23;
7,3;
-7,-15;
-20,5;
6,7;
5,3;
-3,-6;
0,-8;
-13,-2;
7,10;
20,-3;
3,-44;
-6,5;
28,13;
40,-26;
-14,-4;
-37,7;
15,30;
12,19;
-14,14;
9,26;
21,3;
16,-13;
-17,-31;
-21,5;
0,36;
-1,-11;
-12,-12;
-15,4;
12,-17;
-19,12;
-21,-3;
42,-28;
-4,-9;
5,-8;
33,-5;
-15,-35;
-12,-11;
11,28;
33,-8;
3,-8;
12,12;
22,-3;
-17,2;
18,5;
18,-22;
-15,-5;
13,20;
13,-24;
-31,-34;
-11,1;
3,-11;
-36,1;
-6,-2;
16,-30;
-2,-17;
-3,-15;
-29,-6;
-13,4;
-10,-17;
0,-7;
-4,-28;
-56,-36;
9,14;
14,-27;
17,-18;
42,-7;
-22,-16;
-35,-2;
-25,-14;
-4,15;
-10,-7;
16,-9;
1,-16;
-43,-22;
20,22;
7,5;
-25,-11;
15,-33;
13,-30;
-5,-6;
15,-16;
-5,-24;
-36,-32;
23,15;
42,-7;
-8,-53;
-13,-5;
-13,-14;
-28,-17;
-4,10;
-10,-5;
-39,21;
11,25;
34,-16;
-7,12;
-15,5;
2,-26;
2,8;
-3,-25;
-3,-22;
12,12;
22,-26;
-17,-15;
-4,-12;
19,-5;
-27,0;
12,-19;
41,15;
1,9;
33,13;
10,-2;
-33,-19;
-11,15;
0,-3;
-10,-2;
11,-5;
12,-17;
-57,-2;
-18,-2;
7,-13;
-18,-17;
18,-8;
13,-8;
-11,-6;
-9,-12;
2,-25;
-24,7;
-7,-10;
1,-37;
-13,1;
7,-29;
-20,-43;
-4,-3;
11,10;
40,25;
46,-6;
-18,-16;
-3,22;
31,16;
25,2;
16,-28;
22,-20;
-16,-10;
-26,-26;
3,29;
19,30;
32,-14;
-6,-9;
-13,-18;
-4,-27;
10,-31;
11,-19;
-4,-8;
1,-12;
3,17;
-18,7;
-19,-7;
1,29;
-16,11;
26,-36;
4,-3;
-20,-8;
43,-64;
-1,-31;
-20,-6;
-15,-30;
-28,-1;
18,1;
16,-47;
-3,-9;
13,7;
-14,-14;
-23,-24;
-15,-33;
-10,25;
25,-2;
13,-28;
-3,20;
9,-7;
3,-24;
-13,-4;
-19,-41;
3,-8;
18,27;
4,-24;
-2,19;
-11,23;
-1,-29;
17,-17;
11,-20;
19,13;
11,22;
-24,-40;
-39,11;
-10,-10;
6,-18;
-7,22;
15,-44;
-9,-11;
-32,30;
40,5;
27,-20;
-6,3;
19,5;
-6,-34;
-25,12;
15,17;
3,-2;
-7,33;
4,-4;
-41,-16;
3,3;
23,-8;
-19,-23;
12,-17;
5,-7;
-10,-15;
4,-18;
-10,-18;
-4,32;
13,-3;
0,-32;
-8,-7;
-11,-17;
4,18;
6,8;
-15,14;
-10,8;
3,-14;
35,-11;
-18,-4;
-7,33;
24,-17;
-14,-38;
1,16;
-16,8;
2,-36;
6,-14;
11,9;
22,-4;
11,24;
3,9;
-29,-14;
-2,14;
15,20;
-11,3;
5,4;
17,12;
-13,-19;
17,-5;
33,14;
-21,-4;
-9,-1;
24,-12;
25,-18;
-9,-27;
-22,-4;
12,0;
-21,-36;
-4,-13;
33,-7;
-8,-17;
4,7;
9,-11;
2,-19;
20,3;
13,-2;
-10,-8;
13,-24;
18,-23;
-14,18;
0,2;
10,-33;
-18,-3;
-52,5;
31,-5;
7,10;
-24,-1;
39,-19;
-29,-10;
7,-3;
29,-10;
-9,-8;
-13,5;
-18,37;
23,16;
-6,-13;
-10,-16;
6,-37;
-10,-22;
0,-28;
-4,-7;
6,-8;
-3,-27;
-9,7;
3,18;
4,9;
8,-11;
-17,-13;
-3,-19;
4,2;
-20,14;
20,-12;
17,6;
-12,9;
-2,6;
9,1;
12,-45;
-5,-10;
12,-10;
9,-29;
-5,29;
37,-36;
21,-50;
-5,13;
11,-24;
14,-33;
7,6;
11,3;
-1,-14;
-5,6;
0,-16;
-10,-61;
6,0;
-8,20;
14,-23;
8,-6;
-10,15;
11,-3;
-2,-4;
3,16;
5,-33;
-15,-8;
-40,36;
5,-7;
0,-17;
-12,-18;
23,1;
7,2;
5,-38;
-18,-11;
15,4;
-10,-30;
-28,11;
36,-15;
2,-21;
23,2;
3,-39;
-32,4;
2,0;
-13,-19;
7,11;
-31,12;
-38,11;
-6,-7;
-35,-14;
5,4;
28,-21;
-2,-30;
-23,-10;
1,21;
27,19;
7,-38;
22,-15;
19,-7;
-9,-6;
23,5;
-2,-8;
6,3;
20,-32;
-34,-25;
2,13;
2,-5;
-25,-14;
-6,3;
21,2;
35,5;
3,-20;
-16,-4;
33,37;
42,-10;
-17,-19;
4,-14;
32,-9;
-2,4;
14,-22;
22,-29;
-18,-5;
-14,-1;
4,-27;
-3,-11;
14,-3;
9,-9;
-30,34;
30,24;
30,-11;
-35,20;
25,41;
16,-18;
-25,-7;
-5,25;
-4,-48;
-26,-19;
-9,27;
18,3;
-8,19;
15,-17;
12,-20;
-10,3;
-7,1;
-14,25;
-4,8;
4,13;
1,-13;
-1,-31;
9,18;
12,1;
-19,-12;
3,21;
34,10;
4,-8;
-2,-21;
0,8;
18,25;
24,-33;
6,-41;
-8,-14;
-5,-10;
-21,18;
-14,-1;
11,-35;
13,15;
-10,2;
-30,-15;
1,5;
-6,16;
-1,-2;
-28,-33;
-33,16;
30,-15;
1,-40;
-1,21;
-9,8;
-17,16;
14,12;
-16,-21;
19,-2;
21,-8;
-13,-10;
10,-23;
4,-5;
17,19;
15,-2;
-3,4;
-9,-6;
11,3;
40,4;
-24,-27;
-26,-6;
8,-3;
3,9;
10,-2;
-41,-27;
-16,-6;
-9,-18;
6,-13;
16,-33;
-43,-27;
2,-19;
5,-3;
-5,3;
-3,-31;
4,14;
14,-3;
-5,-16;
35,-12;
-17,-24;
-47,-12;
26,-10;
-31,10;
-38,-12;
-5,-34;
-37,-2;
23,14;
28,1;
-6,5;
12,2;
13,7;
17,18;
10,-2;
-11,-19;
-1,4;
9,-4;
4,-35;
-1,-9;
-12,-4;
18,-19;
25,4;
9,11;
17,7;
13,-15;
-5,-12;
-18,3;
-5,-43;
-7,8;
-14,-4;
-9,-32;
-12,30;
-21,-12;
-18,0;
-13,7;
1,-12;
4,5;
-6,2;
-11,-8;
8,-29;
-10,-23;
-16,-2;
26,-20;
-16,-12;
-6,21;
23,-26;
-22,-18;
-23,5;
-3,-1;
20,15;
-1,-27;
12,11;
30,14;
-29,-26;
5,16;
17,-22;
-20,-28;
21,9;
25,-12;
9,-16;
6,6;
4,-3;
3,-37;
-23,-15;
-4,19;
8,-8;
-15,8;
8,39;
30,-19;
-10,-13;
-12,15;
32,-11;
2,5;
-11,16;
-6,-14;
17,-30;
36,-1;
12,6;
28,-23;
-11,-8;
-2,28;
2,-11;
-50,-16;
19,-6;
23,-23;
-13,1;
-2,1;
13,-25;
19,-24;
16,3;
25,4;
-6,-14;
-20,-3;
-30,8;
-16,3;
21,24;
15,-5;
-2,-36;
6,1;
29,-18;
7,-13;
-1,25;
9,-8;
-25,-12;
-21,-11;
-9,-18;
-33,13;
4,2;
27,-40;
-20,-20;
-23,13;
16,-12;
7,-2;
-14,-2;
7,-19;
33,2;
9,-21;
-30,-33;
10,2;
5,1;
-35,-20;
-4,-29;
-26,-34;
-28,-31;
-11,-12;
-31,29;
-13,15;
19,-32;
-14,-26;
-17,8;
0,-9;
-21,2;
8,24;
-10,15;
-23,13;
19,-26;
44,-13;
9,-14;
-20,-21;
3,12;
28,-14;
30,-28;
-8,-8;
-2,-6;
-31,25;
-36,2;
1,-11;
-11,24;
-13,-22;
-14,-30;
-11,9;
-6,-3;
0,-25;
9,-24;
13,-5;
0,-3;
-13,-5;
-15,8;
-3,-11;
-1,-24;
-23,15;
23,-7;
1,-36;
-18,36;
33,2;
-28,-43;
-22,13;
37,-5;
20,-27;
-11,21;
-24,1;
1,-26;
-5,23;
-25,-8;
13,-6;
18,26;
-23,8;
-10,29;
43,-3;
5,-29;
3,1;
22,-11;
-13,-15;
20,-23;
-7,-15;
-16,8;
-2,-6;
-22,-19;
-25,-12;
-29,27;
44,21;
21,-13;
-20,-17;
19,7;
-20,22;
-4,18;
43,-15;
8,-14;
-10,12;
11,-41;
7,-45;
-19,-16;
10,-17;
20,8;
-10,17;
11,-45;
16,-26;
16,31;
2,-37;
18,-30;
13,13;
-13,-3;
18,0;
26,-21;
1,-4;
6,5;
15,-38;
-22,7;
-16,15;
6,-9;
3,7;
-11,-15;
3,-27;
26,-17;
6,4;
-12,-13;
24,-15;
14,1;
-6,-34;
14,-16;
-25,5;
-16,2;
-24,-14;
-28,-25;
20,-1;
-5,-8;
4,8;
12,2;
0,-11;
22,-1;
15,-38;
-14,-43;
-24,-17;
11,-14;
-9,22;
-34,12;
-17,-13;
-2,4;
-3,2;
-12,-6;
22,-24;
28,-11;
-6,-16;
-8,-23;
1,9;
-21,15;
-13,30;
4,7;
18,-30;
-7,-15;
-17,-18;
20,10;
2,5;
25,-29;
-5,-5;
-36,-11;
18,-29;
-35,-9;
-37,22;
9,14;
-10,-18;
-17,-24;
-11,1;
15,15;
-6,-5;
-36,-51;
9,-21;
21,-13;
-29,-28;
10,12;
19,-35;
-4,-21;
29,6;
17,2;
-14,-17;
-24,-4;
9,53;
15,-10;
29,-18;
46,-15;
18,-34;
16,1;
13,-14;
-20,8;
-6,49;
51,9;
3,-16;
-22,9;
43,1;
2,-14;
-18,7;
17,-12;
12,-40;
-20,-14;
-12,4;
12,-12;
-33,-17;
-12,-10;
2,-3;
-11,26;
-1,11;
6,-9;
14,19;
12,7;
8,-19;
3,-4;
13,-32;
8,-40;
6,-18;
0,9;
14,21;
-12,-20;
-46,6;
18,-2;
2,-33;
-26,12;
42,-7;
41,-53;
-1,-2;
-24,13;
-5,-9;
19,4;
4,-22;
-14,-11;
-11,8;
37,-3;
31,-7;
20,-7;
17,9;
-8,-13;
25,-19;
0,3;
-31,-15;
4,20;
24,57;
-5,-28;
-21,-18;
3,4;
-21,-29;
-4,-11;
5,-30;
-16,8;
13,-4;
24,-31;
8,10;
-4,-23;
-8,-18;
15,-10;
35,-44;
3,-23;
-11,2;
9,-2;
10,-20;
-39,-9;
-33,-4;
16,-38;
-6,-14;
-5,-5;
5,-6;
-10,23;
-15,12;
-17,3;
7,24;
0,44;
-27,-2;
-17,-9;
-20,-6;
-3,-47;
3,-2;
9,7;
-31,-18;
-41,4;
21,15;
-3,3;
22,-36;
12,-28;
-9,-1;
25,-27;
2,-5;
4,-14;
5,-31;
-29,36;
-17,-1;
-14,-29;
-2,33;
18,-1;
-17,-27;
4,-11;
-18,-2;
-35,-10;
-2,-19;
1,-21;
-7,-55;
-5,7;
2,37;
-4,-20;
17,-8;
30,-1;
9,-24;
-12,-23;
5,-6;
0,32;
-6,23;
11,-14;
-5,21;
12,16;
22,-18;
-13,-6;
-20,18;
-10,7;
-9,-15;
-2,7;
-6,2;
-18,7;
-9,12;
6,-24;
9,-15;
-11,6;
16,-17;
28,2;
-32,-20;
-24,-53;
9,8;
8,-7;
26,0;
12,25;
-4,12;
-4,-17;
-18,-31;
-11,16;
-14,12;
4,-14;
-13,-18;
12,8;
50,-11;
-25,-51;
-17,0;
-3,25;
-55,-14;
3,-6;
38,-15;
4,-3;
5,27;
-26,11;
-28,41;
16,33;
39,-1;
35,-23;
14,-5;
21,19;
14,-21;
-4,-13;
17,-23;
4,-14;
6,6;
21,-25;
-3,9;
7,1;
2,-17;
-5,-16;
14,-18;
6,4;
-30,-11;
-13,12;
36,0;
8,-42;
1,-26;
1,-19;
-6,14;
0,6;
-23,-32;
-9,13;
0,-5;
14,-46;
19,-5;
12,23;
10,18;
-14,-9;
-14,6;
0,5;
-17,13;
-23,18;
20,-28;
9,-10;
-7,-3;
19,-6;
8,0;
22,-25;
9,-19;
-35,-2;
-5,-12;
-21,-23;
-36,-25;
-5,15;
11,1;
30,-40;
-7,2;
-10,3;
4,-14;
-5,22;
11,-3;
-16,-34;
6,-7;
21,-9;
-9,-24;
-24,-22;
-40,-20;
6,-18;
10,-12;
20,6;
47,8;
7,-27;
3,-7;
-19,16;
-2,-6;
39,-28;
-25,-34;
-26,-10;
-5,-23;
-11,21;
29,29;
11,-31;
-22,2;
11,-12;
17,-23;
-12,5;
-13,-27;
16,-18;
20,-12;
-32,-28;
-14,-21;
14,-3;
-5,-10;
-3,-16;
-3,13;
10,4;
-5,-1;
-4,5;
14,1;
-12,-1;
-1,-11;
-16,-19;
-27,0;
7,16;
-18,22;
-2,17;
22,-16;
-6,-12;
-9,9;
20,-17;
10,-13;
-1,49;
5,5;
-19,-20;
-9,27;
22,-17;
-8,-55;
-11,-1;
15,34;
-2,-2;
11,-14;
-19,-11;
13,1;
20,-10;
-20,-40;
18,-26;
21,-6;
16,-11;
-24,-5;
-9,-6;
8,-3;
-10,23;
21,2;
0,-21;
1,2;
8,-2;
-18,-22;
4,2;
22,-2;
31,-12;
22,25;
-3,17;
-1,-11;
-18,-5;
-8,-10;
33,2;
6,4;
0,-3;
10,10;
-22,-18;
-15,-25;
3,-29;
-6,-25;
16,17;
29,-13;
-4,-4;
4,32;
-3,-15;
-6,-12;
27,-15;
3,-51;
22,-25;
18,-15;
-11,-20;
28,5;
-15,20;
-17,25;
33,7;
-35,-7;
-14,13;
19,-14;
-31,-25;
-4,-12;
-14,-11;
-8,-17;
5,-25;
-2,19;
38,4;
-14,-3;
-26,28;
13,-20;
-38,-34;
-24,-1;
21,-13;
5,-12;
14,25;
3,18;
-30,9;
-9,-5;
19,-35;
-8,13;
-6,2;
19,-47;
-39,18;
-28,31;
0,-22;
-11,-7;
1,1;
-10,-30;
31,12;
-3,26;
-38,-19;
-12,-15;
-10,-13;
11,-1;
13,-9;
4,-6;
1,-2;
22,-18;
18,13;
-27,-17;
-13,17;
14,22;
-39,-12;
-24,49;
20,-10;
21,-38;
16,5;
20,10;
16,-7;
-13,-11;
21,-3;
8,-14;
6,1;
27,-3;
-25,-18;
0,5;
33,-23;
-7,-42;
-28,25;
12,20;
11,-16;
-16,9;
39,-7;
32,-37;
-35,-15;
4,-5;
26,-3;
-9,9;
6,-1;
29,-34;
26,-38;
-20,-11;
-3,-3;
34,16;
1,6;
17,4;
25,11;
-9,-19;
8,3;
36,3;
-9,-29;
-19,22;
23,21;
16,-4;
1,-1;
-4,-31;
-2,3;
8,-8;
2,-31;
-31,4;
-24,0;
11,5;
15,-5;
8,-17;
15,-8;
6,-8;
-7,16;
31,-17;
14,-1;
0,38;
8,-12;
5,6;
21,-4;
15,-12;
12,4;
9,-53;
-13,-37;
-19,22;
12,-7;
-10,-32;
4,-4;
14,-7;
-25,-14;
22,1;
5,-7;
-12,9;
27,4;
3,-61;
-15,-29;
-12,0;
5,-55;
-12,-17;
0,11;
11,-11;
-15,36;
10,-8;
27,-30;
25,5;
-26,-12;
-19,3;
6,-4;
-5,-7;
15,5;
20,4;
-10,-14;
-24,-24;
9,1;
21,15;
0,-31;
-18,-26;
12,-5;
9,-26;
10,26;
27,29;
5,-8;
0,0;
